TransactionAmount,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,Cluster
233.71,Debit,Louisville,Branch,63,Doctor,11,1,6095.5,2
775.6,Credit,Mesa,Branch,79,Retired,158,1,3898.64,2
79.43,Debit,Dallas,ATM,74,Retired,72,1,6579.37,2
701.7,Credit,Seattle,Online,61,Retired,64,1,6643.24,2
447.42,Debit,Charlotte,Online,32,Engineer,65,1,6133.22,2
100.27,Debit,Miami,Online,79,Retired,51,1,4309.9,2
256.3,Debit,New York,Online,53,Retired,172,1,4203.05,2
88.38,Debit,Virginia Beach,ATM,30,Engineer,138,1,3707.82,2
18.46,Debit,Charlotte,Branch,68,Retired,213,1,6381.6,2
130.4,Debit,Raleigh,Branch,45,Engineer,63,1,4381.24,2
414.77,Debit,San Francisco,Online,29,Doctor,274,1,5599.81,2
85.31,Debit,Kansas City,ATM,62,Retired,27,1,6095.65,2
730.1,Credit,Chicago,Branch,77,Retired,93,1,6384.05,2
76.39,Debit,Denver,Branch,18,Student,219,1,5976.0,2
83.07,Debit,Miami,Branch,27,Engineer,291,4,6704.76,2
11.46,Debit,Chicago,Online,67,Retired,73,1,6628.75,2
168.0,Credit,Tucson,Branch,32,Engineer,11,1,3498.58,2
189.77,Debit,Raleigh,Branch,58,Engineer,24,1,6570.36,2
543.47,Debit,Los Angeles,ATM,18,Student,122,1,6165.03,2
175.21,Credit,Mesa,ATM,69,Doctor,69,1,6039.04,2
64.92,Debit,Atlanta,Branch,58,Engineer,236,1,5481.76,2
476.03,Credit,Houston,Branch,77,Retired,99,1,5958.34,2
126.04,Credit,Charlotte,Branch,65,Retired,167,1,6041.69,2
99.52,Debit,San Diego,ATM,52,Engineer,127,1,3798.09,2
309.77,Credit,San Antonio,Online,67,Retired,137,1,4378.14,2
1432.02,Debit,Louisville,Branch,60,Retired,138,1,4315.07,2
205.65,Debit,Houston,Branch,62,Retired,144,1,3582.16,2
254.0,Debit,Nashville,Branch,35,Doctor,63,1,5788.53,2
436.8,Debit,Houston,Branch,36,Engineer,213,1,4515.43,2
4.72,Debit,Fort Worth,Branch,32,Engineer,20,1,4792.01,2
372.5,Debit,Nashville,ATM,22,Student,211,1,3901.82,2
876.57,Credit,Portland,ATM,62,Retired,118,1,3743.63,2
7.95,Debit,Phoenix,ATM,79,Retired,65,1,5631.2,2
270.92,Credit,Louisville,Branch,77,Retired,143,1,4574.43,2
122.35,Credit,Atlanta,Branch,53,Retired,188,1,6472.5,2
231.46,Credit,Miami,Branch,60,Engineer,83,1,4707.24,2
362.09,Debit,New York,Branch,32,Engineer,31,1,6590.28,2
235.21,Debit,Boston,Branch,67,Doctor,74,1,5946.61,2
201.73,Debit,Baltimore,Online,57,Engineer,78,1,6650.71,2
508.16,Debit,Mesa,ATM,39,Engineer,131,1,5609.44,2
290.02,Debit,Milwaukee,Branch,55,Engineer,246,1,4746.71,2
48.05,Debit,New York,Branch,27,Engineer,38,1,5334.97,2
390.77,Debit,Portland,Online,44,Doctor,34,1,5500.56,2
3.8,Debit,Denver,Branch,67,Retired,140,1,6285.39,2
767.14,Credit,Mesa,Branch,62,Retired,38,1,4732.57,2
3.8,Debit,Charlotte,Online,65,Doctor,174,1,5766.96,2
188.13,Credit,Jacksonville,Online,75,Retired,198,1,5029.87,2
1159.39,Debit,Oklahoma City,Online,41,Doctor,150,1,6499.53,2
170.24,Debit,San Francisco,Branch,62,Retired,133,1,5172.99,2
46.11,Debit,San Francisco,Online,33,Doctor,233,1,5225.73,2
335.5,Debit,Sacramento,ATM,63,Retired,47,1,6445.4,2
83.79,Debit,Nashville,ATM,57,Engineer,47,1,5061.3,2
213.28,Debit,Mesa,Branch,51,Retired,94,1,4835.91,2
453.49,Debit,Seattle,Branch,66,Doctor,147,1,6366.43,2
102.67,Debit,Albuquerque,Branch,79,Retired,119,1,4656.94,2
210.77,Debit,Mesa,ATM,71,Retired,161,1,5396.65,2
7.86,Credit,Sacramento,Branch,76,Retired,91,1,3621.98,2
61.98,Debit,Denver,Online,49,Engineer,44,1,5212.28,2
204.7,Debit,Oklahoma City,Branch,49,Doctor,95,5,5117.03,2
16.55,Debit,Tucson,Branch,26,Engineer,159,1,6089.79,2
49.62,Debit,Portland,ATM,55,Engineer,111,1,3841.42,2
211.69,Debit,Atlanta,Branch,30,Doctor,111,1,6412.85,2
477.07,Debit,Columbus,Online,27,Engineer,278,1,6568.07,2
55.86,Debit,Seattle,Online,39,Engineer,68,1,5346.46,2
77.53,Debit,Louisville,Branch,54,Retired,55,1,5158.6,2
104.23,Credit,Louisville,Online,63,Retired,108,1,5009.29,2
199.02,Debit,Houston,ATM,61,Retired,269,1,4658.89,2
23.01,Debit,Las Vegas,Branch,63,Retired,166,1,5958.75,2
145.4,Debit,Tucson,Online,38,Engineer,24,1,5244.49,2
273.92,Debit,Portland,Branch,79,Retired,109,1,4543.56,2
780.59,Credit,Tucson,Online,23,Student,145,1,6513.34,2
179.76,Debit,Philadelphia,Online,78,Retired,81,1,5909.52,2
289.05,Debit,New York,ATM,75,Retired,116,1,5683.49,2
476.63,Debit,Charlotte,ATM,79,Retired,115,1,4894.25,2
55.12,Credit,Houston,Online,34,Engineer,261,1,3791.99,2
353.68,Debit,Las Vegas,Online,70,Retired,145,1,6777.12,2
230.08,Debit,Austin,Online,79,Retired,124,1,4466.1,2
832.3,Credit,Austin,Branch,69,Retired,86,1,6617.52,2
84.89,Debit,San Jose,ATM,37,Engineer,70,1,4735.61,2
155.51,Debit,Raleigh,ATM,68,Doctor,15,1,5360.19,2
135.15,Debit,Colorado Springs,Online,72,Retired,50,1,5878.14,2
39.48,Debit,Omaha,ATM,56,Retired,38,1,5889.51,2
451.68,Debit,Houston,Online,33,Engineer,15,1,4381.54,2
98.03,Debit,El Paso,Branch,54,Engineer,165,1,6323.45,2
19.48,Debit,Dallas,ATM,27,Engineer,114,1,4739.59,2
609.52,Debit,Washington,ATM,78,Retired,169,1,3485.03,2
146.92,Debit,Portland,ATM,64,Retired,272,1,3990.6,2
617.66,Debit,Memphis,ATM,41,Engineer,40,1,5906.58,2
100.01,Debit,Philadelphia,ATM,50,Doctor,63,1,6393.12,2
213.55,Debit,Boston,ATM,63,Doctor,15,1,5238.37,2
333.97,Debit,Fresno,Branch,52,Doctor,45,1,5237.36,2
710.43,Debit,San Diego,Online,67,Retired,115,1,5625.55,2
220.23,Debit,Milwaukee,ATM,41,Engineer,48,1,3438.02,2
688.36,Credit,Memphis,Branch,23,Student,22,1,5191.13,2
270.72,Debit,Los Angeles,Branch,38,Doctor,37,1,6522.47,2
963.77,Debit,Louisville,ATM,41,Engineer,248,1,6710.51,2
215.8,Credit,Jacksonville,Branch,51,Retired,66,1,3656.62,2
297.15,Debit,Phoenix,Online,76,Retired,178,1,5449.37,2
490.76,Debit,Columbus,Online,66,Retired,156,1,6414.11,2
224.28,Debit,Chicago,Online,64,Retired,68,1,5767.51,2
377.08,Credit,Mesa,Branch,26,Student,71,1,6430.86,2
56.35,Debit,Charlotte,ATM,44,Doctor,75,1,5095.73,2
14.09,Debit,San Diego,ATM,70,Doctor,81,1,5112.21,2
37.81,Debit,Colorado Springs,Branch,63,Retired,195,1,5208.98,2
821.54,Credit,Atlanta,Branch,79,Retired,36,1,4040.32,2
583.3,Credit,Nashville,Online,59,Engineer,142,1,5896.01,2
580.71,Debit,Philadelphia,ATM,53,Engineer,95,1,5670.0,2
197.49,Credit,Fresno,Online,53,Retired,30,1,5005.33,2
49.59,Debit,Boston,Branch,48,Engineer,147,1,6037.03,2
206.51,Debit,Indianapolis,ATM,51,Retired,275,1,3921.74,2
84.59,Credit,Las Vegas,Branch,67,Doctor,10,1,5669.1,2
88.29,Credit,Houston,Online,50,Engineer,287,1,5245.93,2
59.44,Debit,Chicago,Online,35,Engineer,176,1,5472.03,2
14.08,Debit,Dallas,Branch,57,Retired,154,1,3908.65,2
375.17,Debit,Fort Worth,ATM,51,Engineer,66,2,5495.3,2
139.72,Debit,Memphis,Branch,49,Engineer,201,1,5058.83,2
67.33,Debit,Detroit,Online,59,Engineer,36,1,5925.98,2
73.83,Debit,Las Vegas,Online,69,Doctor,69,1,6020.29,2
103.48,Debit,Baltimore,ATM,32,Engineer,33,1,6494.25,2
321.82,Credit,Raleigh,Branch,32,Engineer,43,1,6500.5,2
291.09,Debit,El Paso,Branch,48,Engineer,73,1,6312.79,2
203.76,Debit,Colorado Springs,Branch,55,Retired,37,1,6747.16,2
1360.01,Credit,Phoenix,Branch,67,Retired,218,1,6601.5,2
136.48,Debit,Charlotte,Online,52,Engineer,138,4,4618.53,2
36.74,Debit,Tucson,Branch,33,Doctor,133,1,6217.58,2
127.57,Debit,Nashville,ATM,52,Retired,75,1,6118.2,2
145.77,Debit,Memphis,ATM,68,Retired,237,1,5294.98,2
73.88,Debit,Charlotte,Online,39,Doctor,34,1,6474.41,2
392.05,Debit,Denver,ATM,60,Engineer,172,1,4383.69,2
7.61,Debit,Atlanta,ATM,50,Doctor,163,1,6275.0,2
280.92,Debit,Phoenix,Online,41,Doctor,168,1,5298.85,2
629.82,Debit,Colorado Springs,ATM,68,Retired,159,1,6385.69,2
420.76,Debit,Miami,Branch,51,Retired,76,1,6581.55,2
156.74,Debit,Oklahoma City,ATM,70,Retired,136,1,4004.35,2
578.49,Debit,Nashville,Branch,59,Retired,180,1,6475.13,2
521.01,Credit,Seattle,Branch,41,Engineer,73,1,4004.55,2
126.22,Debit,Atlanta,ATM,46,Engineer,77,4,6133.41,2
18.3,Debit,Mesa,Online,48,Engineer,155,1,3733.52,2
254.34,Debit,El Paso,Online,49,Engineer,79,1,5461.08,2
54.8,Debit,Albuquerque,Branch,34,Engineer,140,1,4943.49,2
27.07,Credit,Virginia Beach,Branch,80,Retired,39,1,3773.29,2
220.41,Credit,El Paso,Online,26,Engineer,155,1,5116.98,2
350.46,Debit,Nashville,Branch,51,Retired,165,1,5839.38,2
1011.22,Debit,Tucson,Branch,61,Retired,129,1,5838.91,2
73.88,Debit,Los Angeles,Branch,53,Retired,131,1,4055.55,2
1.93,Debit,Chicago,Branch,47,Doctor,175,5,5684.09,2
20.22,Debit,Jacksonville,ATM,43,Engineer,138,1,5515.32,2
24.34,Debit,Raleigh,Branch,54,Engineer,110,1,6659.12,2
119.89,Debit,Tucson,ATM,67,Doctor,60,1,6697.77,2
12.04,Debit,Fort Worth,Online,37,Engineer,58,1,6213.32,2
163.94,Credit,Virginia Beach,Branch,52,Retired,73,1,5957.37,2
262.22,Credit,Baltimore,ATM,40,Engineer,136,1,5711.71,2
117.66,Credit,Memphis,Branch,39,Doctor,126,1,6794.17,2
467.13,Credit,Kansas City,Branch,54,Retired,45,1,3914.84,2
12.18,Debit,New York,Branch,76,Retired,77,1,4909.24,2
42.09,Debit,Denver,Branch,29,Engineer,118,1,5526.28,2
101.76,Debit,Philadelphia,Branch,31,Doctor,26,1,6043.25,2
504.63,Debit,Portland,Online,60,Engineer,168,1,3806.16,2
505.6,Debit,Denver,Branch,52,Retired,183,1,5347.57,2
22.81,Debit,New York,Online,62,Retired,75,1,3634.76,2
80.97,Debit,Seattle,Online,38,Doctor,157,1,5926.31,2
637.48,Debit,Colorado Springs,Online,65,Retired,207,1,4148.85,2
8.75,Debit,Louisville,ATM,79,Retired,199,1,4044.62,2
40.03,Debit,Omaha,Branch,23,Student,200,1,6408.8,2
878.63,Debit,Columbus,ATM,60,Engineer,139,1,4954.37,2
339.35,Credit,Boston,ATM,78,Retired,70,1,5002.7,2
158.56,Debit,Sacramento,ATM,33,Doctor,100,1,5401.21,2
332.0,Debit,Charlotte,ATM,69,Retired,17,1,5943.13,2
90.88,Debit,Albuquerque,Branch,18,Student,176,1,3908.47,2
655.15,Debit,Seattle,ATM,26,Engineer,264,1,5587.44,2
33.46,Debit,Seattle,ATM,72,Retired,111,1,3641.07,2
56.02,Debit,Memphis,Online,27,Student,142,1,3548.02,2
750.95,Debit,Chicago,Branch,78,Retired,27,1,5134.37,2
369.44,Debit,Detroit,Online,34,Engineer,19,1,5018.67,2
143.54,Debit,Philadelphia,ATM,71,Retired,80,1,6067.62,2
868.05,Credit,San Diego,Online,49,Engineer,119,1,3931.03,2
115.32,Debit,Denver,Branch,53,Retired,113,1,5929.08,2
7.31,Debit,Las Vegas,Branch,78,Retired,282,1,5757.67,2
992.17,Debit,San Antonio,ATM,43,Doctor,169,1,6215.96,2
78.92,Credit,Jacksonville,Online,59,Engineer,95,1,5624.86,2
53.79,Credit,Philadelphia,ATM,54,Engineer,137,3,6229.36,2
830.01,Credit,Chicago,Online,66,Retired,96,1,4253.18,2
223.76,Credit,Boston,Branch,74,Retired,110,1,4102.23,2
96.89,Debit,Sacramento,ATM,59,Retired,53,1,6044.93,2
227.61,Debit,Houston,Online,71,Retired,61,1,4405.28,2
40.83,Debit,Indianapolis,ATM,48,Engineer,24,1,3944.12,2
137.49,Debit,Fort Worth,ATM,34,Engineer,50,1,4471.05,2
504.71,Debit,Detroit,Online,29,Engineer,61,1,6214.54,2
494.66,Debit,Houston,Online,33,Doctor,110,1,5531.93,2
329.75,Debit,Sacramento,Online,56,Retired,211,1,6009.43,2
315.94,Debit,Omaha,ATM,78,Retired,93,1,4273.99,2
1612.37,Debit,Los Angeles,ATM,65,Retired,173,1,3910.59,2
42.56,Debit,Fresno,Online,18,Student,146,1,4361.44,2
178.88,Credit,Dallas,Branch,76,Retired,93,4,4708.29,2
121.71,Debit,Chicago,ATM,52,Retired,140,1,5878.89,2
149.25,Debit,Omaha,ATM,39,Engineer,142,1,5677.52,2
321.93,Debit,Nashville,ATM,45,Engineer,12,1,4392.73,2
683.75,Debit,Las Vegas,Branch,32,Doctor,106,1,6333.72,2
795.96,Debit,Raleigh,Online,65,Retired,119,1,5468.58,2
53.83,Debit,Baltimore,Branch,70,Retired,131,1,4580.59,2
874.72,Debit,San Francisco,Online,28,Engineer,173,1,4630.58,2
346.65,Debit,Washington,Online,30,Engineer,60,1,6356.96,2
381.62,Debit,Las Vegas,Online,64,Retired,164,1,6009.12,2
319.17,Debit,Tucson,Online,73,Retired,81,1,6501.56,2
350.96,Debit,Tucson,ATM,63,Retired,167,1,5463.94,2
637.34,Debit,Indianapolis,ATM,51,Retired,278,1,5183.5,2
498.59,Credit,Oklahoma City,Online,33,Doctor,32,1,5862.99,2
305.18,Debit,Chicago,Online,58,Retired,216,1,4474.2,2
41.13,Credit,Philadelphia,Branch,77,Retired,58,1,6067.54,2
94.59,Debit,Washington,Online,39,Doctor,34,1,6171.89,2
74.11,Credit,Virginia Beach,Online,69,Retired,71,4,3920.11,2
80.43,Debit,Columbus,Branch,59,Retired,157,1,5987.67,2
345.81,Debit,Raleigh,Branch,40,Engineer,135,1,6116.8,2
192.02,Credit,Indianapolis,Online,79,Retired,154,1,5169.07,2
1.82,Debit,San Francisco,Online,80,Retired,60,1,5571.39,2
105.94,Debit,Oklahoma City,Branch,51,Engineer,207,1,5963.1,2
350.11,Credit,Raleigh,Online,74,Retired,178,1,4639.04,2
261.69,Debit,Philadelphia,ATM,53,Retired,84,1,5126.65,2
278.27,Debit,Tucson,Branch,29,Doctor,123,1,6684.34,2
137.57,Debit,Louisville,Online,54,Engineer,70,1,5103.67,2
556.04,Debit,Denver,ATM,72,Retired,27,1,5200.04,2
25.94,Credit,San Jose,Online,58,Retired,211,5,4815.11,2
169.97,Credit,San Diego,ATM,22,Student,12,1,6269.12,2
22.59,Debit,Seattle,ATM,62,Retired,45,1,3988.75,2
424.7,Credit,Miami,Online,56,Retired,178,1,6239.89,2
109.28,Debit,San Diego,Online,36,Engineer,112,4,6338.35,2
171.11,Debit,San Francisco,ATM,57,Retired,171,1,6324.09,2
27.25,Credit,Kansas City,Branch,63,Retired,92,1,5365.2,2
406.33,Credit,Miami,Branch,59,Engineer,103,1,4298.34,2
214.54,Credit,Detroit,Online,70,Doctor,247,1,11151.53,3
91.53,Debit,Milwaukee,Branch,44,Doctor,69,1,14676.05,3
470.62,Debit,Tucson,Branch,57,Doctor,127,1,12470.62,3
121.17,Debit,Phoenix,ATM,68,Doctor,158,1,12990.77,3
189.45,Credit,Boston,Branch,53,Doctor,62,1,12578.75,3
111.26,Debit,Boston,ATM,66,Doctor,43,1,14350.11,3
471.88,Credit,San Jose,Online,34,Doctor,141,1,14833.34,3
77.25,Debit,Virginia Beach,Branch,68,Doctor,157,1,14077.97,3
285.18,Credit,Sacramento,Branch,55,Doctor,150,1,14847.97,3
109.91,Debit,Seattle,Branch,38,Doctor,90,1,12896.06,3
27.28,Debit,Atlanta,ATM,29,Doctor,96,1,10668.24,3
368.53,Debit,Raleigh,Branch,68,Doctor,34,1,13696.31,3
17.95,Credit,Sacramento,Branch,64,Doctor,135,1,12344.9,3
2.5,Debit,San Diego,Online,47,Doctor,107,1,12145.27,3
179.38,Debit,Mesa,Online,40,Doctor,173,1,11666.18,3
317.12,Debit,Fort Worth,Branch,44,Doctor,80,1,14409.74,3
300.08,Credit,Austin,Online,68,Doctor,47,1,13546.75,3
9.61,Credit,San Diego,Online,58,Doctor,179,1,12883.91,3
30.87,Debit,Fresno,ATM,33,Doctor,295,1,14348.65,3
76.39,Debit,Sacramento,Online,30,Doctor,80,1,11584.32,3
203.34,Debit,Phoenix,ATM,60,Doctor,66,1,13586.99,3
54.25,Debit,Virginia Beach,Online,68,Doctor,37,1,14783.33,3
70.23,Debit,Memphis,ATM,38,Doctor,260,1,11624.93,3
647.85,Debit,Omaha,Branch,36,Doctor,121,1,13779.97,3
839.33,Credit,Louisville,Branch,60,Doctor,86,1,11538.97,3
331.32,Debit,Sacramento,Branch,61,Doctor,137,5,13054.54,3
77.57,Debit,Atlanta,Online,49,Doctor,225,1,12801.93,3
63.34,Credit,Detroit,Online,46,Doctor,165,1,11174.94,3
470.96,Credit,Indianapolis,Online,69,Doctor,124,2,12991.03,3
218.57,Credit,Memphis,Branch,62,Doctor,102,1,13869.86,3
36.09,Debit,Columbus,Branch,53,Doctor,167,1,12319.26,3
34.02,Debit,Philadelphia,Online,38,Doctor,19,1,14214.48,3
144.1,Debit,Chicago,Branch,57,Doctor,30,1,11523.64,3
72.5,Debit,Fort Worth,ATM,40,Doctor,30,1,12723.62,3
366.21,Debit,Oklahoma City,ATM,62,Doctor,181,1,10862.99,3
471.75,Credit,San Jose,Branch,34,Doctor,41,1,12948.5,3
255.26,Credit,San Francisco,Branch,45,Doctor,50,1,14815.87,3
534.62,Debit,Oklahoma City,Online,55,Doctor,45,1,13793.53,3
767.41,Debit,Fort Worth,ATM,56,Doctor,27,1,12799.34,3
114.03,Debit,Portland,ATM,51,Doctor,172,1,13388.56,3
42.58,Debit,San Jose,Online,30,Doctor,80,1,13485.0,3
121.91,Debit,Chicago,Branch,60,Doctor,133,1,14510.8,3
447.83,Credit,Atlanta,Branch,53,Doctor,88,1,13273.08,3
167.2,Debit,San Antonio,Branch,30,Doctor,84,1,11320.83,3
615.58,Debit,Jacksonville,ATM,42,Doctor,133,1,14343.0,3
74.27,Credit,Memphis,Online,59,Doctor,148,1,13696.61,3
61.77,Debit,Charlotte,Branch,56,Doctor,49,1,12352.2,3
8.65,Debit,Las Vegas,Online,48,Doctor,273,1,10778.35,3
409.59,Debit,Albuquerque,Online,35,Doctor,50,1,14563.02,3
376.24,Debit,Houston,ATM,68,Doctor,141,1,13758.91,3
856.21,Credit,Colorado Springs,Branch,33,Doctor,109,1,12690.79,3
189.08,Debit,Miami,Branch,68,Doctor,238,1,10790.8,3
123.38,Debit,Sacramento,Online,59,Doctor,40,1,13542.41,3
79.33,Credit,Las Vegas,Online,51,Doctor,109,1,14798.1,3
241.42,Credit,Charlotte,Online,57,Doctor,116,1,13357.02,3
838.57,Debit,Phoenix,ATM,41,Doctor,273,1,14576.47,3
7.08,Credit,Seattle,ATM,37,Doctor,139,1,13316.71,3
724.18,Debit,Fort Worth,Branch,41,Doctor,134,1,10922.78,3
3.42,Credit,San Antonio,Online,43,Doctor,158,1,14180.21,3
635.91,Credit,Jacksonville,Branch,46,Doctor,78,1,13267.09,3
752.69,Credit,Dallas,ATM,65,Doctor,115,1,14489.69,3
78.5,Credit,San Jose,Branch,31,Doctor,41,1,13991.5,3
325.6,Debit,Dallas,ATM,69,Doctor,88,1,13777.1,3
190.17,Debit,Baltimore,ATM,49,Doctor,265,1,12893.85,3
257.18,Debit,Los Angeles,Online,67,Doctor,28,1,13336.15,3
31.06,Debit,Kansas City,ATM,46,Doctor,61,1,11014.25,3
1.14,Debit,Indianapolis,Branch,43,Doctor,137,1,13913.92,3
56.11,Debit,Boston,Branch,36,Doctor,109,1,11123.65,3
414.49,Credit,Phoenix,Online,58,Doctor,108,1,12709.58,3
76.02,Credit,Albuquerque,Online,34,Doctor,189,1,14765.41,3
456.05,Debit,Detroit,Branch,68,Doctor,20,1,11729.51,3
277.22,Debit,Kansas City,Branch,35,Doctor,41,1,12104.51,3
146.15,Debit,Phoenix,Branch,43,Doctor,75,1,13784.4,3
109.3,Debit,Fort Worth,Branch,56,Doctor,27,1,13510.11,3
813.78,Credit,Atlanta,ATM,54,Doctor,55,1,14935.5,3
332.06,Debit,Seattle,ATM,29,Doctor,221,4,11826.52,3
642.53,Debit,Mesa,ATM,65,Doctor,128,1,11417.91,3
237.97,Debit,Columbus,ATM,69,Doctor,69,1,13486.15,3
260.31,Debit,Austin,Branch,63,Doctor,113,1,10980.38,3
30.52,Debit,Jacksonville,Branch,62,Doctor,122,1,12327.74,3
83.6,Debit,San Jose,ATM,47,Doctor,192,1,13899.24,3
331.22,Credit,Oklahoma City,Branch,61,Doctor,161,1,12613.25,3
5.77,Debit,Charlotte,Online,50,Doctor,124,1,13988.12,3
29.19,Credit,Nashville,Branch,58,Doctor,41,1,12059.85,3
85.43,Debit,Virginia Beach,Branch,67,Doctor,145,1,14904.9,3
195.8,Debit,Raleigh,Online,39,Doctor,186,1,12027.68,3
137.59,Debit,Nashville,ATM,30,Doctor,95,1,10679.67,3
168.11,Credit,New York,Online,51,Doctor,12,1,10652.13,3
379.54,Credit,Indianapolis,Branch,41,Doctor,118,1,12571.76,3
117.25,Credit,Atlanta,Online,31,Doctor,73,1,13694.68,3
295.18,Credit,Dallas,Branch,66,Doctor,31,1,12961.53,3
201.5,Credit,Dallas,Online,61,Doctor,196,1,12148.32,3
167.92,Debit,Memphis,ATM,40,Doctor,136,2,14321.73,3
445.41,Debit,Fresno,ATM,35,Doctor,235,3,12154.66,3
418.03,Debit,Austin,Online,58,Doctor,161,1,10721.29,3
1135.8,Debit,San Diego,ATM,30,Doctor,250,1,13534.3,3
103.15,Debit,San Diego,Branch,51,Doctor,179,1,11388.15,3
150.3,Debit,Las Vegas,Online,41,Doctor,204,1,14371.08,3
118.06,Credit,Las Vegas,Branch,32,Doctor,31,1,13560.63,3
168.54,Debit,Oklahoma City,ATM,70,Doctor,142,2,13406.0,3
406.65,Debit,Mesa,ATM,57,Doctor,107,1,12995.7,3
873.65,Credit,Oklahoma City,Online,37,Doctor,59,1,12139.83,3
77.5,Credit,Fort Worth,Online,51,Doctor,201,1,11079.77,3
111.79,Debit,Jacksonville,Online,62,Doctor,49,1,10887.59,3
166.13,Debit,Omaha,ATM,68,Doctor,227,1,11822.53,3
25.77,Credit,San Diego,Online,45,Doctor,277,1,11749.77,3
77.03,Debit,Fresno,ATM,67,Doctor,259,1,11310.27,3
524.6,Debit,El Paso,Branch,58,Doctor,76,1,13017.7,3
434.58,Debit,Memphis,ATM,59,Doctor,215,1,12648.32,3
27.51,Credit,Columbus,Online,40,Doctor,103,1,13645.63,3
432.63,Debit,Colorado Springs,ATM,29,Doctor,137,1,13648.36,3
317.47,Credit,Sacramento,Online,67,Doctor,16,1,14639.28,3
137.23,Debit,Fresno,Branch,64,Doctor,63,1,13847.99,3
5.64,Debit,Boston,Online,59,Doctor,47,1,12703.24,3
668.67,Debit,Detroit,Online,44,Doctor,143,4,13446.81,3
262.43,Credit,San Diego,Online,37,Doctor,274,5,12841.01,3
738.94,Debit,Philadelphia,Branch,41,Doctor,173,1,13856.18,3
554.15,Debit,Raleigh,ATM,49,Doctor,108,1,14817.22,3
23.4,Debit,El Paso,ATM,46,Doctor,175,4,14851.28,3
111.55,Debit,Denver,ATM,46,Doctor,101,1,12221.17,3
517.68,Debit,Omaha,ATM,31,Doctor,24,1,11305.81,3
91.48,Debit,Fort Worth,ATM,51,Doctor,141,1,14942.78,3
237.0,Debit,Tucson,Online,49,Doctor,115,1,14021.4,3
986.81,Credit,Houston,Online,68,Doctor,127,1,14881.77,3
5.25,Debit,San Jose,ATM,39,Doctor,49,1,14143.32,3
194.68,Debit,Memphis,Online,32,Doctor,165,1,14494.18,3
994.63,Debit,Austin,Online,61,Doctor,158,1,13538.14,3
329.14,Debit,Sacramento,Branch,55,Doctor,14,1,12033.92,3
177.08,Debit,Las Vegas,Online,35,Doctor,85,1,13475.14,3
67.17,Debit,Seattle,Online,63,Doctor,48,1,14410.44,3
1283.97,Debit,Colorado Springs,ATM,42,Doctor,121,1,11041.9,3
30.48,Credit,Seattle,Branch,32,Doctor,78,1,11481.85,3
441.26,Credit,Tucson,Branch,58,Doctor,87,5,13704.92,3
170.96,Debit,Washington,Branch,64,Doctor,69,1,13374.89,3
325.03,Debit,Jacksonville,Branch,60,Doctor,106,1,13521.76,3
227.5,Debit,Sacramento,Online,34,Doctor,277,1,11505.35,3
745.95,Debit,Memphis,ATM,58,Doctor,127,1,13264.14,3
628.36,Debit,Austin,Online,44,Doctor,108,1,11869.71,3
16.8,Debit,San Diego,ATM,49,Doctor,94,1,11847.07,3
241.11,Debit,Columbus,Branch,30,Doctor,55,1,12385.05,3
101.19,Credit,Denver,Online,64,Doctor,75,1,14389.45,3
50.52,Debit,Los Angeles,Branch,54,Doctor,293,1,12815.24,3
333.39,Debit,Philadelphia,ATM,68,Doctor,35,1,10628.59,3
84.28,Debit,Memphis,Branch,39,Doctor,142,1,13586.06,3
1250.94,Debit,Columbus,ATM,36,Doctor,107,2,11565.97,3
436.64,Debit,Los Angeles,Branch,31,Doctor,111,1,14365.18,3
97.63,Credit,Milwaukee,Online,48,Doctor,127,1,12467.31,3
5.29,Debit,Indianapolis,Online,52,Doctor,276,1,11263.89,3
100.66,Debit,Dallas,Branch,50,Doctor,144,1,14473.33,3
103.08,Debit,San Francisco,Online,60,Doctor,109,1,12002.16,3
738.68,Debit,Chicago,Online,50,Doctor,124,1,14352.33,3
40.12,Credit,Dallas,ATM,36,Doctor,269,1,14304.38,3
1.98,Debit,Seattle,ATM,66,Doctor,170,1,11619.1,3
108.75,Debit,Houston,ATM,50,Doctor,23,4,14829.85,3
72.75,Debit,Phoenix,ATM,64,Doctor,15,1,12042.79,3
18.25,Debit,Kansas City,ATM,53,Doctor,18,1,14328.29,3
409.61,Debit,Kansas City,Branch,65,Doctor,89,1,11698.15,3
167.44,Debit,Mesa,Branch,37,Doctor,82,1,12526.71,3
237.74,Debit,Tucson,ATM,61,Doctor,152,1,11795.12,3
896.79,Debit,Dallas,Online,33,Doctor,168,1,11146.74,3
11.92,Debit,San Diego,Branch,53,Doctor,52,1,14611.9,3
667.95,Credit,Oklahoma City,ATM,62,Doctor,253,1,13558.56,3
151.19,Credit,New York,Branch,37,Doctor,96,1,11903.82,3
122.85,Credit,Seattle,Online,47,Doctor,127,3,13185.39,3
21.49,Debit,Denver,ATM,58,Doctor,240,1,11991.24,3
736.32,Debit,Indianapolis,Online,31,Doctor,28,1,14268.95,3
321.86,Debit,San Antonio,ATM,63,Doctor,167,1,12626.49,3
137.48,Debit,Seattle,Branch,55,Doctor,47,1,14273.42,3
262.06,Debit,Oklahoma City,Branch,63,Doctor,118,1,13587.52,3
